1.07,-0.027265,-0.013501,-0.80474,-0.11769,0.014537,60.702,-0.65766,0.97323,0.2317,8.343,-0.48739,62.3
1.08,-0.016448,-0.0092296,-0.80311,-0.13208,0.017007,61.33,-0.6701,0.95709,0.23912,8.3177,-0.48591,62.111
1.09,-0.010192,0.00062686,-0.80192,-0.096509,0.012984,61.954,-0.6802,0.94812,0.24569,8.2934,-0.48449,61.929
1.1,-0.010835,0.012196,-0.80016,-0.024924,0.003999,62.574,-0.68306,0.93939,0.25112,8.27,-0.48313,61.755
1.11,-0.018009,0.020978,-0.79753,0.055712,-0.0064666,63.191,-0.68367,0.92407,0.25573,8.2476,-0.48182,61.588
1.12,-0.028901,0.023643,-0.79486,0.11562,-0.014634,63.808,-0.68998,0.90465,0.26011,8.2261,-0.48056,61.427
1.13,-0.039327,0.019278,-0.79296,0.13271,-0.017525,64.427,-0.70229,0.88951,0.26433,8.2057,-0.47937,61.275
1.14,-0.045322,0.0096107,-0.79154,0.10088,-0.01391,65.043,-0.71283,0.8816,0.26792,8.1861,-0.47823,61.129
1.15,-0.044685,-0.0016726,-0.78962,0.032289,-0.0051082,65.656,-0.71624,0.87456,0.27052,8.1673,-0.47713,60.988
1.16,-0.037751,-0.010292,-0.78688,-0.047832,0.0055455,66.265,-0.71665,0.86124,0.27241,8.1493,-0.47608,60.854
1.17,-0.027166,-0.013043,-0.78405,-0.11058,0.014272,66.875,-0.72213,0.84311,0.27417,8.132,-0.47507,60.725
1.18,-0.016897,-0.0089844,-0.78198,-0.1333,0.017991,67.486,-0.73405,0.82825,0.27592,8.1155,-0.4741,60.602
1.19,-0.010775,0.00032298,-0.78045,-0.10791,0.015193,68.096,-0.74532,0.82071,0.27725,8.0998,-0.47318,60.484
1.2,-0.011022,0.011415,-0.77854,-0.043932,0.0068397,68.703,-0.74972,0.81519,0.27773,8.0846,-0.4723,60.371
1.21,-0.017472,0.020171,-0.77583,0.035519,-0.0039551,69.306,-0.75001,0.80405,0.27755,8.0701,-0.47145,60.262
1.22,-0.027716,0.023382,-0.77295,0.1023,-0.013406,69.91,-0.75429,0.78721,0.27727,8.0562,-0.47064,60.159
1.23,-0.037991,0.01994,-0.77076,0.13277,-0.018259,70.515,-0.76545,0.7722,0.27712,8.043,-0.46987,60.06
1.24,-0.044529,0.011145,-0.76921,0.11612,-0.016649,71.12,-0.7775,0.76416,0.27675,8.0294,-0.46907,59.958
1.25,-0.04497,0.00020118,-0.76744,0.058558,-0.0090495,71.722,-0.78331,0.76205,0.27571,8.0266,-0.46891,59.938
1.26,-0.039215,-0.0089273,-0.76488,-0.019544,0.0017691,72.322,-0.78379,0.75724,0.27439,8.0322,-0.46924,59.979
1.27,-0.029339,-0.012921,-0.76202,-0.090829,0.012017,72.923,-0.7867,0.74552,0.2733,8.0367,-0.4695,60.013
1.28,-0.018897,-0.010356,-0.75975,-0.13017,0.018194,73.527,-0.79668,0.73106,0.27277,8.0301,-0.46911,59.964
1.29,-0.011711,-0.0021681,-0.75821,-0.12348,0.017999,74.131,-0.80929,0.72358,0.27224,8.0251,-0.46882,59.926
1.3,-0.010377,0.0086877,-0.7566,-0.073221,0.01134,74.734,-0.81667,0.7218,0.27136,8.0238,-0.46875,59.917
